file,speaker,theme_id,transaction_type,move_number,move_type,index,theme_index,duration,text
q4nc2,g,14,normal,124,instruct,248,5,6.091299999999933,well you'll have to avoid the crocodiles as well but but you've got to go round the the the giraffes at the bottom right-hand corner of the page
q4nc2,f,14,normal,125,check,249,6,1.4080000000000155,so i just go straight down right
q4nc2,g,14,normal,125,reply_y,250,7,0.8410000000000082,yeah that's right mmhmm
q4nc2,f,14,normal,126,acknowledge,251,8,1.259299999999996,okay i just go straight down
q4nc2,f,14,normal,127,ready,252,9,2.5236000000000445,and then i've reached the bottom of the gi-- of the giraffes
q4nc2,g,14,normal,126,acknowledge,253,10,0.4833000000000425,d-- okay
q4nc2,f,14,normal,128,ready,254,11,0.3716999999999757,okay
q4nc2,g,15,normal,127,instruct,255,1,2.0862000000000194,now the only thing you've got to dodge is the great lake
q4nc2,f,15,normal,129,explain,256,2,0.829400000000021,i've got that on
q4nc2,g,15,normal,128,check,257,3,0.8851999999999975,you've got that marked
q4nc2,f,15,normal,130,reply_y,258,4,0.2741999999999507,uh-huh
q4nc2,g,15,normal,129,explain,259,5,3.6282000000000494,now the great the great lake on my map is in the bottom left-hand
q4nc2,f,15,normal,131,acknowledge,260,6,0.1904999999999859,yeah
q4nc2,f,15,normal,132,explain,261,7,0.7945999999999458,i've got that as well
q4nc2,g,15,normal,130,explain,262,8,1.9837000000000558,corner it's di-- directly below the rock fall
q4nc2,f,15,normal,133,acknowledge,263,9,0.3299000000000092,mmhmm
q4nc2,g,15,normal,131,instruct,264,10,0.5673000000000457,so you've got t--
q4nc2,f,15,normal,134,check,265,11,2.13900000000001,and parallel to the disused warehouse
q4nc2,g,15,normal,132,explain,266,12,1.7548000000000457,i don't have a a disused warehouse on mine
q4nc2,f,15,normal,135,acknowledge,267,13,0.3803999999999519,oh right
q4nc2,f,15,normal,136,explain,268,14,5.554300000000069,well i-- it's just parallel to it like just ehm well not underneath the giraffes you know over to the left
q4nc2,g,15,normal,133,acknowledge,269,15,0.23959999999999582,yeah
q4nc2,g,15,normal,134,instruct,270,16,7.875200000000007,well i i would come down c-- i i would head right yeah on according to my map you've got to go ehm down towards the bottom of the page and underneath the great lake
q4nc2,f,15,normal,137,acknowledge,271,17,0.2658999999999878,uh-huh
q4nc2,f,15,normal,138,check,272,18,0.7481000000000222,underneath it
q4nc2,g,15,normal,135,reply_y,273,19,0.1934999999999718,yeah
q4nc2,g,15,normal,136,clarify,274,20,1.9239000000000033,you want you want to go below the below the lake
q4nc2,f,15,normal,139,acknowledge,275,21,0.3926999999999907,okay
q4nc2,g,15,normal,137,explain,276,22,3.218900000000019,the lake's in the b-- the lake in mine is b-- directly below the l-- the rock fall
q4nc2,g,15,normal,138,instruct,277,23,2.8006999999999493,and you've got to come below the the great lake from from the giraffes
q4nc2,f,15,normal,140,acknowledge,278,24,0.27649999999999864,uh-huh
q4nc2,g,15,normal,139,instruct,279,25,3.188199999999995,you can you can just come straight across i would not straight across and down a bit
q4nc2,f,15,normal,141,acknowledge,280,26,1.2151000000000067,so oh right okay right
q4nc2,f,15,normal,142,acknowledge,281,27,0.3392000000000053,right
q4nc2,g,15,normal,140,instruct,282,28,1.032199999999989,and below the great lake
q4nc2,f,15,normal,143,acknowledge,283,29,0.6715000000000373,okay oops
q4nc2,g,16,normal,141,instruct,284,1,3.252399999999966,and turn r-- turn right once you've gone past the lake and come up
q4nc2,g,16,normal,142,reply_y,285,2,1.4074999999999704,to just belo-- yeah turn have you
q4nc2,f,16,normal,144,check,286,3,0.7898999999999887,turn right
q4nc2,f,16,normal,145,explain,287,4,4.825800000000015,that's i've just drawn a a line left just now turning right would just be going back again
q4nc2,g,16,normal,143,align,288,5,0.8871000000000322,you've drawn a line you've
q4nc2,g,16,normal,144,align,289,6,2.8722999999999956,you've drawn a line yeah wait a minute hold on right you've drawn a line left
q4nc2,f,16,normal,146,reply_y,290,7,0.2857999999999947,uh-huh
q4nc2,g,16,normal,145,align,291,8,1.5528999999999655,coming across towards the great lake
q4nc2,f,16,normal,147,reply_y,292,9,0.2607999999999606,uh-huh
q4nc2,f,16,normal,148,explain,293,10,2.3532999999999333,well it's over the d-- great i mean i've went under the
q4nc2,g,16,normal,146,acknowledge,294,11,0.3616999999999848,okay
q4nc2,g,16,normal,147,check,295,12,0.7049000000000092,you've gone under it
q4nc2,f,16,normal,149,reply_y,296,13,0.8713000000000193,great lake uh-huh
q4nc2,g,16,normal,148,ready,297,14,0.20799999999997,right
q4nc2,g,16,normal,149,instruct,298,15,0.9994000000000369,go up the page
q4nc2,f,16,normal,150,check,299,16,0.5506000000000313,go up it
q4nc2,g,16,normal,150,reply_y,300,17,0.8824999999999932,up yeah towa--
q4nc2,f,16,normal,151,query_yn,301,18,0.9377999999999815,towards the rock fall
q4nc2,g,16,normal,151,reply_w,302,19,3.04789999999997,up well not towards ehm stay on the left-hand side but go up
q4nc2,f,16,normal,152,query_w,303,20,0.518100000000004,where from
q4nc2,g,16,normal,152,reply_w,304,21,3.7485999999999535,ehm until you're just about half an inch below the rock fall and that's the finish
q4nc2,f,16,normal,153,query_w,305,22,1.7006999999999834,where from which bit of the great lake
q4nc2,f,16,normal,154,query_w,306,23,0.9967000000000326,the left or the right
q4nc2,g,16,normal,153,acknowledge,307,24,0.8899999999999864,the great lake right
q4nc2,g,17,review,154,align,308,1,1.38149999999996,you've come right under the great lake
q4nc2,f,17,review,155,reply_y,309,2,0.4229000000000269,uh-huh
q4nc2,g,17,review,155,align,310,3,2.508199999999988,ehm you've got to the far left-hand edge of the great lake
q4nc2,f,17,review,156,reply_y,311,4,0.3206000000000131,mmhmm
q4nc2,g,18,review,156,instruct,312,1,2.907899999999927,ehm head up until you're level with the giraffes
q4nc2,f,18,review,157,acknowledge,313,2,0.42289999999991323,okay
q4nc2,g,18,review,157,explain,314,3,0.8640000000000327,the the l-- giraffes
q4nc2,f,18,review,158,check,315,4,1.4381000000000768,so we're on the far side of the
q4nc2,g,18,review,158,instruct,316,5,2.0965000000001055,head up until you're level with the giraffes' kneecaps
q4nc2,f,18,review,159,acknowledge,317,6,1.0539999999999736,just to be exact
q4nc2,f,18,review,160,ready,318,7,0.17430000000001655,right
q4nc2,f,18,review,161,check,319,8,2.7708000000000084,so we're on the the left-hand side of the great lake
q4nc2,g,18,review,159,reply_y,320,9,0.2880000000000109,yeah
q4nc2,f,18,review,162,acknowledge,321,10,0.5645999999999276,oh right okay
q4nc2,f,18,review,163,check,322,11,2.548599999999965,so we just head up here until we're up to the kneecaps
q4nc2,g,18,review,160,reply_y,323,12,0.2535000000000309,yeah
q4nc2,g,18,review,161,instruct,324,13,0.5022999999999911,that's us
q4nc2,f,18,review,164,acknowledge,325,14,0.40419999999994616,okay
q4nc2,g,18,review,162,reply_y,326,15,0.5760000000000218,yeah we've done it
q4nc2,f,18,review,165,check,327,16,0.4738999999999578,that's us
q4nc2,f,18,review,166,explain,328,17,0.9524000000001251,right i'll draw this line again
q4nc2,f,18,review,167,query_yn,329,18,1.1708999999999605,can you d-- redraw a line
q4nc2,g,18,review,163,reply_y,330,19,0.7278999999998632,yeah i think so yeah
q4nc2,f,18,review,168,acknowledge,331,20,2.5767000000000735,right okay it's just i drew this line wrong okay
q4nc2,g,18,review,164,explain,332,21,0.6860000000000355,i think we've got it
q4nc2,f,18,review,169,acknowledge,333,22,0.3809999999999718,right
q4nc2,g,18,review,165,explain,334,23,0.7581000000000131,i'd like to see this
q4nc2,f,18,review,170,explain,335,24,1.2033999999999878,i think that's it it looks
q4nc3,g,1,normal,1,align,1,1,1.4329,right lynn you're at the start
q4nc3,f,1,normal,1,reply_w,2,2,0.11559999999999993,right
q4nc3,f,1,normal,2,align,3,3,1.3486999999999998,up at the top left-hand page
q4nc3,g,1,normal,2,reply_y,4,4,0.379,uh-huh
q4nc3,g,1,normal,3,reply_y,5,5,0.3275000000000001,uh-huh
q4nc3,g,1,normal,4,query_yn,6,6,2.4435000000000002,and you've got a burnt forest beside you just below it
q4nc3,f,1,normal,3,reply_y,7,7,0.3292999999999999,right
q4nc3,g,1,normal,5,explain,8,8,6.423500000000001,what my map says is it's actually a curved line but i don't know whether to give you a curved line or a straight line i'll give you a curved line right
q4nc3,f,1,normal,4,acknowledge,9,9,0.283199999999999,mmhmm
q4nc3,g,1,normal,6,query_w,10,10,3.1293000000000006,have you got anything like to the r-- to the left of the burnt forest
q4nc3,f,1,normal,5,reply_w,11,11,4.235400000000002,i've got a burnt forest and then straight below it i've got a carpenter's cottage then a ravine that's all i've got
q4nc3,g,1,normal,7,explain,12,12,1.7119999999999997,well i haven't got the carpenter's cottage
q4nc3,g,1,normal,8,query_yn,13,13,1.9665,is that directly beside the ravine
q4nc3,f,1,normal,6,uncodable,14,14,0.4067000000000007,it's
q4nc3,f,1,normal,7,reply_y,15,15,0.8051999999999992,uh-huh it's directly
q4nc3,f,1,normal,8,clarify,16,16,1.947300000000002,well a wee bit up but i-- near enough
q4nc3,g,1,normal,9,acknowledge,17,17,0.6066000000000003,a wee bit up
q4nc3,g,1,normal,10,query_yn,18,18,1.2017000000000024,have you got the remote village
q4nc3,f,1,normal,9,check,19,19,0.9764000000000053,n-- up at up at this side
q4nc3,g,1,normal,11,query_yn,20,20,1.3346000000000018,beside the burnt forest
q4nc3,f,1,normal,10,reply_n,21,21,0.28479999999999706,no
q4nc3,g,1,normal,12,instruct,22,22,12.296,no well what i suggest you do lllll ehm is like right there's a there's a line about quarter of the way down and it's the bottom of it it's from the start right and the bottom of it is in parallel with the ravine
q4nc3,f,1,normal,11,acknowledge,23,23,0.6340000000000003,right okay
q4nc3,g,1,normal,13,align,24,24,0.7447000000000017,you know the word
q4nc3,f,1,normal,12,reply_y,25,25,0.3030000000000044,uh-huh
q4nc3,g,1,normal,14,align,26,26,0.40220000000000056,ravine
q4nc3,g,1,normal,15,query_yn,27,27,0.65979999999999,have you got that
q4nc3,f,1,normal,13,reply_y,28,28,0.6767000000000039,i've got ravine
q4nc3,g,1,normal,16,acknowledge,29,29,0.279200000000003,right
q4nc3,g,1,normal,17,instruct,30,30,1.1484999999999985,so it's like
q4nc3,f,1,normal,14,check,31,31,1.5381,so i start from start an--
q4nc3,g,1,normal,18,reply_y,32,32,0.31579999999999586,uh-huh
q4nc3,g,1,normal,19,clarify,33,33,1.1319000000000017,and it's like a curve
q4nc3,f,1,normal,15,check,34,34,1.5760999999999967,will i go underneath the burnt forest
q4nc3,g,1,normal,20,reply_n,35,35,1.2732000000000028,no no you don't
q4nc3,f,1,normal,16,acknowledge,36,36,0.6109000000000009,no sorry
q4nc3,f,1,normal,17,acknowledge,37,37,0.26190000000001135,right
q4nc3,g,1,normal,21,clarify,38,38,2.2023999999999972,it's just like a r-- a kind of slight curve
q4nc3,f,1,normal,18,acknowledge,39,39,0.5071999999999974,right
q4nc3,g,1,normal,22,clarify,40,40,3.8344999999999914,uh-huh and it's just to parallel with the ravine the word ravine
q4nc3,g,1,normal,23,align,41,41,0.4969999999999999,okay
q4nc3,f,1,normal,19,reply_y,42,42,0.6308000000000078,aye wait a minute
q4nc3,f,1,normal,20,query_w,43,43,0.8034999999999997,which way am i going
q4nc3,f,1,normal,21,explain,44,44,0.8414999999999964,right i'm at the start
q4nc3,g,1,normal,24,acknowledge,45,45,0.8277999999999963,sorry yeah
q4nc3,g,1,normal,25,clarify,46,46,0.22769999999999868,it's a
q4nc3,f,1,normal,22,explain,47,47,0.9221000000000004,you know what i mean i'm
q4nc3,g,1,normal,26,clarify,48,48,1.4278000000000048,it's a curve to the right
q4nc3,f,1,normal,23,check,49,49,0.9403000000000077,a curve to the right
q4nc3,g,1,normal,27,reply_y,50,50,0.3639999999999901,uh-huh
q4nc3,f,1,normal,24,query_yn,51,51,0.1448999999999927,you've
q4nc3,f,1,normal,25,check,52,52,1.8658999999999963,not got the burnt forest you have got ah no you haven't
q4nc3,g,1,normal,28,reply_n,53,53,0.40380000000000393,no
q4nc3,g,1,normal,29,reply_y,54,54,1.2432999999999907,i have got the burnt forest
q4nc3,g,1,normal,30,clarify,55,55,1.1984000000000066,and it's not through it it's like
q4nc3,f,1,normal,26,check,56,56,2.405900000000017,so i'm going a curve and it goes down to the ravine
q4nc3,g,1,normal,31,reply_y,57,57,0.3889999999999958,uh-huh
q4nc3,f,1,normal,27,acknowledge,58,58,0.2272999999999996,right
q4nc3,g,1,normal,32,clarify,59,59,1.9980000000000047,no not to the ravine parallel with it
q4nc3,f,1,normal,28,uncodable,60,60,0.45130000000000337,jus--
q4nc3,g,1,normal,33,clarify,61,61,3.626800000000003,bu-- right the bottom of the curve is like parallel with the word start
q4nc3,g,1,normal,34,align,62,62,0.6033000000000044,do you know what i mean
q4nc3,g,1,normal,35,clarify,63,63,0.9074999999999989,it's just a curve
q4nc3,g,1,normal,36,align,64,64,0.9789000000000101,know what a curve is
q4nc3,f,1,normal,29,reply_y,65,65,0.42329999999999757,uh-huh
q4nc3,g,1,normal,37,ready,66,66,0.3573999999999984,uh-huh
q4nc3,f,1,normal,30,check,67,67,1.984499999999997,right and i'm going towards down towards the ravine
q4nc3,g,1,normal,38,clarify,68,68,1.3266000000000133,well the bottom of it
q4nc3,f,1,normal,31,explain,69,69,0.6008000000000067,sorry i can't
q4nc3,g,1,normal,39,ready,70,70,0.4421999999999997,right
q4nc3,f,1,normal,32,acknowledge,71,71,0.3573999999999984,right
q4nc3,g,1,normal,40,instruct,72,72,1.5840999999999923,just draw a straight line
q4nc3,f,1,normal,33,acknowledge,73,73,1.454100000000011,oh right oh god a straight line
q4nc3,g,1,normal,41,instruct,74,74,1.0519999999999925,okay just draw a straight line
q4nc3,f,1,normal,34,check,75,75,0.992999999999995,oh but it's kind of curvy
q4nc3,g,1,normal,42,reply_y,76,76,0.8960000000000008,that'll be easy uh-huh
q4nc3,f,1,normal,35,check,77,77,2.140800000000013,but i'm still up at i'm still up at the top of page
q4nc3,g,1,normal,43,reply_y,78,78,0.4403999999999968,uh-huh
q4nc3,g,1,normal,44,reply_y,79,79,0.3838000000000079,uh-huh
q4nc3,f,1,normal,36,acknowledge,80,80,0.8463999999999885,right i get what you mean now
q4nc3,f,1,normal,37,check,81,81,0.7039000000000044,at the top of the burnt
q4nc3,f,1,normal,38,acknowledge,82,82,0.5689999999999884,right okay right
q4nc3,g,1,normal,45,reply_y,83,83,0.26090000000000657,mmhmm
q4nc3,g,1,normal,46,clarify,84,84,6.135900000000035,and you s-- finish your curve at where's the start you know parallel ehm just parallel no no no no f-- just down from start
q4nc3,f,1,normal,39,reply_y,85,85,1.7406000000000006,right okay okay i've got it i've got it i've got it
q4nc3,g,1,normal,47,align,86,86,0.7479999999999905,okay an--
q4nc3,g,1,normal,48,align,87,87,5.0297999999999945,and it's like parallel to the ravine the bottom of it is like well not parallel but on the same line as the ravine
q4nc3,f,1,normal,40,acknowledge,88,88,0.3276000000000181,ah right
q4nc3,f,1,normal,41,explain,89,89,3.3577999999999975,"on the straight line i've go-- it's kind of like as though it's just dubbed directly above the ""a"""
q4nc3,g,1,normal,49,query_w,90,90,0.3657000000000039,what
q4nc3,f,1,normal,42,reply_w,91,91,0.8002999999999929,sorry on you go
q4nc3,f,1,normal,43,explain,92,92,0.9518999999999949,right i've drawn this line
q4nc3,g,1,normal,50,acknowledge,93,93,0.30750000000000455,right
q4nc3,g,1,normal,51,align,94,94,3.606899999999996,is it is it stopping just down from start in a straight line from start
q4nc3,f,1,normal,44,reply_y,95,95,0.2948000000000093,uh-huh
q4nc3,f,1,normal,45,clarify,96,96,0.8101000000000056,well it's kind of curvy
q4nc3,g,1,normal,52,acknowledge,97,97,0.9989999999999952,uh-huh good good
q4nc3,g,1,normal,53,check,98,98,1.158600000000007,curvy to the right
q4nc3,f,1,normal,46,reply_y,99,99,1.542999999999978,i'm all right curvy to the right
q4nc3,g,2,normal,54,ready,100,1,0.2575999999999965,right
q4nc3,g,2,normal,55,instruct,101,2,2.218999999999994,and then you go across and stop
q4nc3,f,2,normal,47,align,102,3,3.9358999999999753,this is a-- by the way this is about like five centimetres down from the top of the page this about right
q4nc3,g,2,normal,56,reply_y,103,4,0.7314000000000078,aye
q4nc3,g,2,normal,57,reply_y,104,5,0.4288999999999987,yeah
q4nc3,f,2,normal,48,acknowledge,105,6,0.7378999999999962,aye right okay
q4nc3,g,2,normal,58,clarify,106,7,2.8088000000000193,it should stop at v-- you know doing the just in a straight line from the ravine
q4nc3,g,2,normal,59,ready,107,8,0.30740000000000123,right
q4nc3,f,2,normal,49,acknowledge,108,9,0.7113999999999976,right i've got it
q4nc3,g,2,normal,60,instruct,109,10,3.6858000000000004,in a straight line to like a straight line across like
q4nc3,f,2,normal,50,check,110,11,0.9434999999999718,towards the pine grove
q4nc3,f,2,normal,51,query_yn,111,12,0.7180000000000177,you got a pine grove
q4nc3,g,2,normal,61,reply_y,112,13,1.384600000000006,no uh-huh yeah yeah
q4nc3,g,2,normal,62,reply_n,113,14,1.090299999999985,no not across to there
q4nc3,g,2,normal,63,clarify,114,15,6.999400000000037,"vertical right a vertical line this is quite good vertical line and stop just where the ""r"" is in forest down from forest"
q4nc3,g,2,normal,64,align,115,16,0.5036000000000058,do you know what i mean
q4nc3,f,2,normal,52,check,116,17,1.5859000000000094,oh wait a minute a vertical line
q4nc3,g,2,normal,65,reply_y,117,18,0.3540999999999883,mmhmm
q4nc3,f,2,normal,53,check,118,19,2.6448000000000036,you mean i'm going down towards the ravine i'll be in the ravine
q4nc3,g,2,normal,66,reply_n,119,20,0.5020000000000095,oh no no
q4nc3,g,2,normal,67,clarify,120,21,1.0105999999999824,a horizontal line
q4nc3,g,2,normal,68,clarify,121,22,1.0088999999999828,right a vertical a
q4nc3,g,2,normal,69,reply_y,122,23,1.36790000000002,horizontal line mmhmm
q4nc3,f,2,normal,54,check,123,24,0.6339999999999861,towards the right
q4nc3,f,2,normal,55,query_w,124,25,0.8234999999999957,and where do i stop
q4nc3,g,2,normal,70,reply_w,125,26,1.8065999999999747,"just down from where the ""r"" is"
q4nc3,g,2,normal,71,align,126,27,0.38230000000001496,okay
q4nc3,f,2,normal,56,check,127,28,0.7329000000000008,from pine grove
q4nc3,g,2,normal,72,reply_y,128,29,0.3324000000000069,mmhmm
q4nc3,f,2,normal,57,acknowledge,129,30,0.5483999999999867,right okay
q4nc3,g,3,normal,73,ready,130,1,0.2541999999999973,right
q4nc3,f,3,normal,58,explain,131,2,0.9848999999999819,oh i'm not allowed to move
q4nc3,g,3,normal,74,ready,132,3,1.1518999999999835,and then and then
q4nc3,g,3,normal,75,instruct,133,4,4.34009999999995,go up again ehm you know how you got the ravine just go up and past the ravine
q4nc3,g,3,normal,76,query_yn,134,5,1.2930999999999813,have you got the remote village no
q4nc3,f,3,normal,59,explain,135,6,0.26669999999998595,right
q4nc3,f,3,normal,60,explain,136,7,1.745599999999996,i'm a-- i'm really past the ravine by now
q4nc3,f,3,normal,61,explain,137,8,2.8786000000000342,i'm at the pine grove i'm at at towards the right-hand side of the page
q4nc3,g,3,normal,77,instruct,138,9,2.996799999999979,well go back don't pass the pi-- don't pass the ravine
q4nc3,f,3,normal,62,check,139,10,1.02090000000004,"oh the ""r"" of the ravine"
q4nc3,g,3,normal,78,query_w,140,11,0.33910000000000196,pardon
q4nc3,f,3,normal,63,clarify,141,12,1.533900000000017,"i thought you meant the ""r"" of the pine grove"
q4nc3,g,3,normal,79,reply_n,142,13,0.47870000000000346,no
q4nc3,f,3,normal,64,instruct,143,14,0.574799999999982,right wait a minu--
q4nc3,g,3,normal,80,instruct,144,15,1.6440000000000055,don't pass the ravine okay
q4nc3,g,3,normal,81,explain,145,16,2.293700000000001,"it's the ""r"" of the burnt forest i was talking about"
q4nc3,f,3,normal,65,check,146,17,2.3499999999999943,oh so you this line was only about two centimetres long
q4nc3,g,3,normal,82,reply_y,147,18,0.8376999999999839,uh-huh yeah
q4nc3,f,3,normal,66,acknowledge,148,19,0.33099999999998886,right
q4nc3,f,3,normal,67,ready,149,20,0.22069999999999368,right
q4nc3,f,3,normal,68,explain,150,21,1.0507000000000062,i'm not past the ravine
q4nc3,g,3,normal,83,acknowledge,151,22,0.4952999999999861,right okay
q4nc3,g,3,normal,84,instruct,152,23,0.7878000000000043,and go up
q4nc3,f,3,normal,69,check,153,24,0.4726999999999748,up
q4nc3,g,3,normal,85,clarify,154,25,0.7115000000000009,up now
q4nc3,f,3,normal,70,check,155,26,1.1690999999999576,up towards the top of the page
q4nc3,g,3,normal,86,reply_n,156,27,0.37069999999999936,no
q4nc3,g,3,normal,87,clarify,157,28,3.45210000000003,up towards just right up to the top of the ravine past the birds
q4nc3,f,3,normal,71,check,158,29,1.3652999999999906,you mean down to the ravine
q4nc3,g,3,normal,88,reply_n,159,30,0.4088999999999601,no
q4nc3,g,3,normal,89,clarify,160,31,1.9878999999999678,up right up to the top of the ravine
q4nc3,f,3,normal,72,explain,161,32,1.1560999999999808,i'm above the ravine
q4nc3,f,3,normal,73,uncodable,162,33,0.22230000000001837,right
q4nc3,g,3,normal,90,check,163,34,0.9043000000000347,you're kidding
q4nc3,f,4,review,74,ready,164,1,1.091700000000003,right okay wait a minute right
q4nc3,f,4,review,75,explain,165,2,1.376800000000003,i came from the burnt forest
q4nc3,g,4,review,91,acknowledge,166,3,0.5086000000000013,mmhmm
q4nc3,f,4,review,76,explain,167,4,3.925999999999931,and i came and i did a d-- a kind of a curvy right just to like towards like
q4nc3,f,4,review,77,align,168,5,1.3027000000000157,you see where it says burnt forest
q4nc3,g,4,review,92,reply_y,169,6,0.31749999999999545,mmhmm
q4nc3,f,4,review,78,explain,170,7,2.751699999999971,just about parallel where it says burnt forest so i'm up there
q4nc3,f,4,review,79,align,171,8,0.5582999999999743,do you know where i am
q4nc3,g,4,review,93,ready,172,9,0.39560000000000173,right
q4nc3,f,4,review,80,explain,173,10,1.7078000000000202,about five centimetres from the top of the page
q4nc3,g,4,review,94,query_yn,174,11,0.8561000000000263,do you want to start again
q4nc3,f,4,review,81,reply_y,175,12,0.3392999999999802,right
q4nc3,g,4,review,95,align,176,13,1.3497000000000412,right start okay
q4nc3,f,4,review,82,reply_y,177,14,0.33919999999994843,right
q4nc3,g,4,review,96,instruct,178,15,2.25040000000007,vertical line down to the r-- ravine
q4nc3,f,4,review,83,check,179,16,1.1875,oh just vertically down
q4nc3,g,4,review,97,clarify,180,17,1.205099999999959,uh-huh vertically down
q4nc3,g,4,review,98,align,181,18,0.36400000000003274,okay
q4nc3,f,4,review,84,reply_y,182,19,0.3392000000000053,right
q4nc3,f,4,review,85,acknowledge,183,20,0.6948000000000434,down towards
q4nc3,g,4,review,99,clarify,184,21,2.431700000000035,but missing out anything that might be in between
q4nc3,f,4,review,86,acknowledge,185,22,0.24209999999999354,right
q4nc3,f,4,review,87,query_yn,186,23,0.693300000000022,can you do this
q4nc3,g,4,review,100,align,187,24,0.4935999999999581,okay
q4nc3,f,4,review,88,reply_y,188,25,0.3721999999999639,aye
q4nc3,g,4,review,101,reply_y,189,26,0.8591999999999871,i think you can
q4nc3,f,4,review,89,acknowledge,190,27,0.23720000000002983,right
q4nc3,g,4,review,102,instruct,191,28,2.482399999999984,right vertically down 'til you're like in a straight
q4nc3,g,4,review,103,align,192,29,0.33579999999994925,okay
q4nc3,f,4,review,90,ready,193,30,0.23550000000000182,right
q4nc3,f,4,review,91,explain,194,31,0.7821999999999889,i'm at diag--
q4nc3,f,4,review,92,reply_y,195,32,1.31899999999996,right i know what you mean now
q4nc3,f,4,review,93,explain,196,33,0.6669999999999732,right i'm at the ravine
q4nc3,f,5,review,94,check,197,1,1.9990999999999985,"and then i go along to where it says ""r"" of the ravine"
q4nc3,g,5,review,104,reply_n,198,2,0.41550000000000864,no
q4nc3,g,5,review,105,clarify,199,3,2.6328000000000316,"you go along to where it says ""r"" of the burnt forest"
q4nc3,f,5,review,95,acknowledge,200,4,0.48750000000001137,oh right
q4nc3,g,5,review,106,clarify,201,5,1.0024000000000228,a horizontal line
q4nc3,f,5,review,96,reply_y,202,6,0.7196999999999889,right okay
q4nc3,g,5,review,107,align,203,7,0.407100000000014,okay
q4nc3,g,5,review,108,clarify,204,8,2.237099999999998,"just in line with the ""r"" of the burnt forest"
q4nc3,f,5,review,97,acknowledge,205,9,1.4722999999999615,oh right i've got you now right i've got that
q4nc3,g,6,review,109,instruct,206,1,2.1074999999999022,and then you go up a vertical line
q4nc3,f,6,review,98,check,207,2,0.7969999999999686,to the top of the ravine
q4nc3,g,6,review,110,reply_y,208,3,0.4522000000000048,uh-huh
q4nc3,f,6,review,99,acknowledge,209,4,0.38700000000000045,right okay
q4nc3,f,6,review,100,explain,210,5,1.161100000000033,and i've got the carpenter's cottage
q4nc3,f,6,review,101,check,211,6,0.9353999999999587,so i have to miss that
q4nc3,g,6,review,111,reply_y,212,7,1.1718999999999937,yeah you'll have to miss that
q4nc3,f,6,review,102,align,213,8,1.5167999999999893,so see the wee seagulls at the ravine
q4nc3,g,6,review,112,reply_y,214,9,0.4572000000000003,uh-huh
q4nc3,f,6,review,103,check,215,10,0.61099999999999,just about up there
q4nc3,g,6,review,113,reply_y,216,11,1.0371999999999844,above that yeah
q4nc3,f,6,review,104,acknowledge,217,12,1.0358999999999696,oh i've got you now right
q4nc3,g,7,normal,114,instruct,218,1,1.7968000000000188,and then a horizontal line
q4nc3,f,7,normal,105,acknowledge,219,2,0.39690000000001646,uh-huh
q4nc3,g,7,normal,115,instruct,220,3,1.3379999999999654,under the remote village
q4nc3,g,7,normal,116,query_yn,221,4,0.7014000000000351,have you got that
q4nc3,f,7,normal,106,reply_n,222,5,1.2895000000000323,i've not got the remote village is it
q4nc3,g,7,normal,117,instruct,223,6,3.903500000000008,well don't go very far just go a little bit above the seagulls in the ravine
q4nc3,f,7,normal,107,acknowledge,224,7,0.3228000000000293,uh-huh
q4nc3,g,7,normal,118,align,225,8,0.42549999999999955,okay
q4nc3,f,7,normal,108,reply_y,226,9,0.30299999999999727,right
q4nc3,g,7,normal,119,instruct,227,10,1.5723999999999592,and then draw a horizontal line
q4nc3,f,7,normal,109,check,228,11,0.9879999999999427,just to about the end of the ravine
q4nc3,g,7,normal,120,reply_y,229,12,0.44219999999995707,uh-huh
q4nc3,f,7,normal,110,acknowledge,230,13,0.29810000000003356,right
q4nc3,g,7,normal,121,clarify,231,14,0.8741999999999734,well a wee bit further
q4nc3,f,7,normal,111,acknowledge,232,15,0.317799999999977,right
q4nc3,g,7,normal,122,align,233,16,0.41550000000000864,okay
q4nc3,f,7,normal,112,check,234,17,2.0550999999999817,have to just towards halfway between the pine grove no
q4nc3,f,7,normal,113,query_yn,235,18,0.6850999999999772,you got the pine grove
q4nc3,g,7,normal,123,reply_y,236,19,1.3396000000000186,no i ha-- oh yeah i have yeah
q4nc3,g,7,normal,124,reply_y,237,20,1.248100000000079,right uh-huh across to there
q4nc3,f,7,normal,114,check,238,21,0.8365999999999758,oh as far as that
q4nc3,g,7,normal,125,reply_y,239,22,0.5219000000000165,uh-huh
q4nc3,g,7,normal,126,explain,240,23,2.1806000000000836,it doesn't matter i'm just going to tell you to draw straight lines
q4nc3,f,7,normal,115,acknowledge,241,24,0.4512999999999465,okay
q4nc3,g,7,normal,127,align,242,25,0.44720000000000937,okay
q4nc3,g,8,normal,128,instruct,243,1,5.60469999999998,and like you go right go in a vertical line down just until you you're underneath the pine grove
q4nc3,f,8,normal,116,acknowledge,244,2,0.6505000000000223,right okay
q4nc3,g,8,normal,129,align,245,3,0.4189000000000078,okay
q4nc3,f,8,normal,117,reply_y,246,4,0.26019999999999754,uh-huh
q4nc3,g,9,normal,130,ready,247,1,0.7580000000000382,and then
q4nc3,g,9,normal,131,uncodable,248,2,0.658299999999997,ehm
q4nc3,g,9,normal,132,explain,249,3,0.8392999999999802,oh i can't get you
